event_id,entity_type,entity_id,customer_id,event_type,amount,currency,timestamp,metadata
evt_5121868ce6ee4a7c,payment,pay_4b2c4851910b42ef,cust_94a154527a1f408c,payment.captured,4999,INR,2026-08-19T12:25:17.788527,{}
evt_7e82223a6b1b4f03,payment,pay_30a89a0f303b404b,cust_7d96b4632bf64dee,payment.created,999,INR,2026-08-19T12:35:30.788527,{}
evt_4e9a8d1b889644ec,payment,pay_30a89a0f303b404b,cust_7d96b4632bf64dee,payment.failed,999,INR,2026-08-19T12:36:06.788527,"{""reason"": ""gateway_failure""}"
evt_1aef6c7ee4be4830,subscription,sub_7e796eba891a408c,cust_31d470848d504be8,subscription.pending,4999,INR,2026-08-19T13:14:47.788527,"{""reason"": ""network_error""}"
evt_66ff4c7f491245ed,payment,pay_c8b6208b710e4274,cust_b0e11c2c6045489a,payment.created,499,INR,2026-08-19T15:08:14.788527,{}
evt_7338d9675d544b55,payment,pay_c8b6208b710e4274,cust_b0e11c2c6045489a,payment.failed,499,INR,2026-08-19T15:08:38.788527,"{""reason"": ""gateway_failure""}"
evt_c56497a2084f40d6,payment,pay_325e680bcd594dfe,cust_0decee9389ad40e6,payment.created,4999,INR,2026-08-19T16:08:25.788527,{}
evt_f532235b085046a3,payment,pay_325e680bcd594dfe,cust_0decee9389ad40e6,payment.authorized,4999,INR,2026-08-19T16:08:29.788527,{}
evt_f9ad8e87fd1146b0,payment,pay_325e680bcd594dfe,cust_0decee9389ad40e6,payment.captured,4999,INR,2026-08-19T16:08:32.788527,{}
evt_c4aa19506c7a49ec,subscription,sub_5f5197ebc3784224,cust_595c59e965814558,subscription.created,499,INR,2026-08-19T16:31:31.788527,"{""plan"": ""plan_basic""}"
evt_517f08231e394fdb,payment,pay_e16271c75705499f,cust_4fcee444813e4f00,payment.created,2499,INR,2026-08-19T20:12:42.788527,{}
evt_e32433f267a64a75,payment,pay_e16271c75705499f,cust_4fcee444813e4f00,payment.authorized,2499,INR,2026-08-19T20:12:46.788527,{}
evt_337d5175c12f4d2f,payment,pay_e16271c75705499f,cust_4fcee444813e4f00,payment.captured,2499,INR,2026-08-19T20:12:50.788527,{}
evt_c88411941fc4478e,payment,pay_2acadbe651b24faa,cust_fb7a8984133545b5,payment.created,999,INR,2026-08-19T20:34:37.788527,{}
evt_877b85ed5328449a,payment,pay_2acadbe651b24faa,cust_fb7a8984133545b5,payment.authorized,999,INR,2026-08-19T20:34:44.788527,{}
evt_0df4f937387c4215,payment,pay_2acadbe651b24faa,cust_fb7a8984133545b5,payment.captured,999,INR,2026-08-19T20:34:45.788527,{}
evt_12ff7bc32330408f,subscription,sub_ffe6281bef9e4ec9,cust_e1f063bc7ce1418e,subscription.halted,4999,INR,2026-08-19T21:41:04.788527,{}
evt_4e09ef124b30469c,checkout,chk_a4d94c5950d74b9c,cust_394605899d5d4db7,checkout.created,1499,INR,2026-08-20T00:23:46.788527,{}
evt_d24685a926cb477a,checkout,chk_a4d94c5950d74b9c,cust_394605899d5d4db7,checkout.completed,1499,INR,2026-08-20T00:24:39.788527,{}
evt_b1cf2aa4be5f48e7,subscription,sub_42daa5ebe0464db5,cust_2e9148932561447e,subscription.created,1499,INR,2026-08-20T01:30:08.788527,"{""plan"": ""plan_pro""}"
evt_3e33f72d16e74a15,checkout,chk_737f80eaf2d64c8c,cust_f81c174802634e2b,checkout.created,9999,INR,2026-08-20T04:46:57.788527,{}
evt_9fe31b254be643d4,checkout,chk_737f80eaf2d64c8c,cust_f81c174802634e2b,checkout.abandoned,9999,INR,2026-08-20T05:04:57.788527,{}
evt_7bca76a8d38e4ef2,payment,pay_72274810c7db4991,cust_8d46cc1c22de4cd6,payment.created,2499,INR,2026-08-20T05:15:52.788527,{}
evt_42a260101f744f77,payment,pay_72274810c7db4991,cust_8d46cc1c22de4cd6,payment.authorized,2499,INR,2026-08-20T05:15:58.788527,{}
evt_150f3d6a046f470d,payment,pay_72274810c7db4991,cust_8d46cc1c22de4cd6,payment.captured,2499,INR,2026-08-20T05:16:01.788527,{}
evt_6e2080d96c2d4dd3,payment,pay_cd948c8653494e48,cust_d858520b91764b98,payment.created,4999,INR,2026-08-20T05:35:54.788527,{}
evt_6e36f66495294129,payment,pay_cd948c8653494e48,cust_d858520b91764b98,payment.failed,4999,INR,2026-08-20T05:36:49.788527,"{""reason"": ""card_declined""}"
evt_4aa10f07670d4a01,checkout,chk_dd170cf4c1ff4830,cust_c5a7a49d0f944889,checkout.created,4999,INR,2026-08-20T06:05:04.788527,{}
evt_f90dabb560124da1,checkout,chk_dd170cf4c1ff4830,cust_c5a7a49d0f944889,checkout.completed,4999,INR,2026-08-20T06:06:51.788527,{}
evt_0bfa507c41e745a2,payment,pay_83d4e4e41e9c428c,cust_4a3f1bbdb33544c6,payment.created,999,INR,2026-08-20T06:51:43.788527,{}
evt_f7e095f3f523472d,payment,pay_83d4e4e41e9c428c,cust_4a3f1bbdb33544c6,payment.authorized,999,INR,2026-08-20T06:51:53.788527,{}
evt_f3ceac9699284978,payment,pay_83d4e4e41e9c428c,cust_4a3f1bbdb33544c6,payment.captured,999,INR,2026-08-20T06:51:55.788527,{}
evt_610ff7d07fa64e52,checkout,chk_629c5d0f2a864679,cust_b27bf293d1fd476f,checkout.created,2499,INR,2026-08-20T07:31:39.788527,{}
evt_88033902a8e14db0,checkout,chk_629c5d0f2a864679,cust_b27bf293d1fd476f,checkout.completed,2499,INR,2026-08-20T07:32:13.788527,{}
evt_df12ad4fac3c481a,payment,pay_de488a5afcf4490f,cust_8ab27c13c1794b4a,payment.created,499,INR,2026-08-20T07:43:28.788527,{}
evt_50a2c250a6cf4313,payment,pay_de488a5afcf4490f,cust_8ab27c13c1794b4a,payment.authorized,499,INR,2026-08-20T07:43:30.788527,{}
evt_927c952391984620,payment,pay_de488a5afcf4490f,cust_8ab27c13c1794b4a,payment.captured,499,INR,2026-08-20T07:43:33.788527,{}
evt_8ba16273e3ae4522,payment,pay_ceb0ddc45a854ad8,cust_2673cf5c72eb4eea,payment.created,2499,INR,2026-08-20T09:05:45.788527,{}
evt_b4af00f506dc494f,payment,pay_ceb0ddc45a854ad8,cust_2673cf5c72eb4eea,payment.failed,2499,INR,2026-08-20T09:06:40.788527,"{""reason"": ""customer_dispute""}"
evt_a0b8e7574d55489f,payment,pay_a3c2dfad6f5c499d,cust_783cfaccb48b428f,payment.created,499,INR,2026-08-20T10:40:30.788527,{}
evt_906bb34d37694f1d,payment,pay_a3c2dfad6f5c499d,cust_783cfaccb48b428f,payment.authorized,499,INR,2026-08-20T10:40:38.788527,{}
evt_b4059b25f1e14e44,payment,pay_a3c2dfad6f5c499d,cust_783cfaccb48b428f,payment.captured,499,INR,2026-08-20T10:40:42.788527,{}
evt_70fe2dc1578d456b,payment,pay_0b9dc48d5d1f4bd9,cust_1fd68ddf9da241bb,payment.created,499,INR,2026-08-20T12:31:47.788527,{}
evt_68909e2354334293,payment,pay_0b9dc48d5d1f4bd9,cust_1fd68ddf9da241bb,payment.authorized,499,INR,2026-08-20T12:31:52.788527,{}
evt_38e08a97b4b947d1,payment,pay_0b9dc48d5d1f4bd9,cust_1fd68ddf9da241bb,payment.captured,499,INR,2026-08-20T12:31:56.788527,{}
evt_44752b72493149d8,payment,pay_cf612e6e367d4e01,cust_0ce77c4e65be4bae,payment.created,9999,INR,2026-08-20T13:14:53.788527,{}
evt_f0d4fc3afc304c24,payment,pay_cf612e6e367d4e01,cust_0ce77c4e65be4bae,payment.authorized,9999,INR,2026-08-20T13:14:57.788527,{}
evt_2e0f899cc31a47e9,payment,pay_cf612e6e367d4e01,cust_0ce77c4e65be4bae,payment.captured,9999,INR,2026-08-20T13:14:58.788527,{}
evt_9396a574477c4f46,subscription,sub_ef64e3e5a419458d,cust_17d5cf7732f74583,subscription.created,4999,INR,2026-08-20T14:30:51.788527,"{""plan"": ""plan_business""}"
evt_764f54655ad54d95,payment,pay_e95859ebc4da4784,cust_3436a29073f646a0,payment.created,499,INR,2026-08-20T16:29:39.788527,{}
evt_6a2024bb625f4c0e,payment,pay_e95859ebc4da4784,cust_3436a29073f646a0,payment.authorized,499,INR,2026-08-20T16:29:48.788527,{}
evt_6b1c9fe561814939,payment,pay_e95859ebc4da4784,cust_3436a29073f646a0,payment.captured,499,INR,2026-08-20T16:29:49.788527,{}
evt_6b89340632be45fa,subscription,sub_beea745e402e43ae,cust_394605899d5d4db7,subscription.pending,4999,INR,2026-08-20T16:35:10.788527,"{""reason"": ""card_declined""}"
evt_eb6db69f2494439f,subscription,sub_15a14a7ba5d24b95,cust_ea3eede4f0be4e60,subscription.halted,4999,INR,2026-08-20T16:44:21.788527,{}
evt_78770fe3cf96432e,subscription,sub_a3c15243a1214380,cust_0e03bed9d89645d0,subscription.halted,1499,INR,2026-08-20T18:07:55.788527,{}
evt_e92f685c9c7545b6,subscription,sub_5a90b2d3d31c4615,cust_0e03bed9d89645d0,subscription.halted,4999,INR,2026-08-20T19:28:21.788527,{}
evt_58d78605657d4237,payment,pay_2d403e6111724cf0,cust_8da17a1e673b4190,payment.created,499,INR,2026-08-20T20:10:56.788527,{}
evt_023c6f409be54125,payment,pay_2d403e6111724cf0,cust_8da17a1e673b4190,payment.failed,499,INR,2026-08-20T20:11:14.788527,"{""reason"": ""expired_card""}"
evt_a1a82070e68f4324,payment,pay_8ecdb519330543b7,cust_36a8af9bcfc0495b,payment.created,2499,INR,2026-08-20T20:22:16.788527,{}
evt_63d4fc95fd51497c,payment,pay_8ecdb519330543b7,cust_36a8af9bcfc0495b,payment.failed,2499,INR,2026-08-20T20:23:13.788527,"{""reason"": ""gateway_failure""}"
evt_4915dd9ca6a74a51,payment,pay_8af9cb520b71465c,cust_163f2a427d0948cc,payment.created,999,INR,2026-08-20T20:32:22.788527,{}
evt_206dd21741974544,payment,pay_8af9cb520b71465c,cust_163f2a427d0948cc,payment.failed,999,INR,2026-08-20T20:33:12.788527,"{""reason"": ""bank_timeout""}"
evt_2e75fdb25ea74ecd,subscription,sub_f5b3a955ce854699,cust_2673cf5c72eb4eea,subscription.created,4999,INR,2026-08-20T20:46:33.788527,"{""plan"": ""plan_business""}"
evt_dd468a943f0747c0,payment,pay_1941f292a0ef412d,cust_36a8af9bcfc0495b,payment.created,2499,INR,2026-08-20T21:30:44.788527,{}
evt_211a8b03e765447b,payment,pay_1941f292a0ef412d,cust_36a8af9bcfc0495b,payment.authorized,2499,INR,2026-08-20T21:30:51.788527,{}
evt_dbb72759ca814040,payment,pay_1941f292a0ef412d,cust_36a8af9bcfc0495b,payment.captured,2499,INR,2026-08-20T21:30:54.788527,{}
evt_4a1426c2094f4bb6,subscription,sub_5870ab38636147ef,cust_af5996552ee245bc,subscription.created,1499,INR,2026-08-21T00:36:38.788527,"{""plan"": ""plan_pro""}"
evt_10b779ca4c3e4593,subscription,sub_ebbc5d1617a64167,cust_fec8a5bbb1334527,subscription.created,499,INR,2026-08-21T02:23:33.788527,"{""plan"": ""plan_basic""}"
evt_a82d886eed054ee1,subscription,sub_2469fd079df74cc1,cust_5f0d0617f7694a61,subscription.pending,4999,INR,2026-08-21T06:23:53.788527,"{""reason"": ""insufficient_funds""}"
evt_acec7059daef42da,payment,pay_0fe7ad1fc9564b71,cust_9e01e9cf05b74b45,payment.created,1499,INR,2026-08-21T06:54:14.788527,{}
evt_84b32032412f4d68,payment,pay_0fe7ad1fc9564b71,cust_9e01e9cf05b74b45,payment.authorized,1499,INR,2026-08-21T06:54:16.788527,{}
evt_b0112eb4370e4a59,payment,pay_0fe7ad1fc9564b71,cust_9e01e9cf05b74b45,payment.captured,1499,INR,2026-08-21T06:54:19.788527,{}
evt_474ddfcfdcfb4b44,subscription,sub_93d4bd8db28f4943,cust_a57d798bed6a4db9,subscription.created,1499,INR,2026-08-21T07:35:39.788527,"{""plan"": ""plan_pro""}"
evt_20b2b4e5410943a6,checkout,chk_336aea84d3034071,cust_1a840cb83d274b59,checkout.created,999,INR,2026-08-21T08:33:58.788527,{}
evt_fdc75c471b3a45ae,checkout,chk_336aea84d3034071,cust_1a840cb83d274b59,checkout.completed,999,INR,2026-08-21T08:34:52.788527,{}
evt_5735061385574298,subscription,sub_291f353a6a4747c5,cust_cc243c590f6e44bc,subscription.created,499,INR,2026-08-21T10:30:05.788527,"{""plan"": ""plan_basic""}"
evt_ac2ce1e831594a16,payment,pay_beb623751f434365,cust_0f09569fbcea48de,payment.created,499,INR,2026-08-21T11:26:33.788527,{}
evt_ead4ba12180848ad,payment,pay_beb623751f434365,cust_0f09569fbcea48de,payment.failed,499,INR,2026-08-21T11:27:08.788527,"{""reason"": ""gateway_failure""}"
evt_8a9d69aca8aa4c28,payment,pay_0e65f490e0c54e4e,cust_4e214f61310847b8,payment.created,499,INR,2026-08-21T11:28:31.788527,{}
evt_282b8f56de134b62,payment,pay_0e65f490e0c54e4e,cust_4e214f61310847b8,payment.failed,499,INR,2026-08-21T11:28:56.788527,"{""reason"": ""network_error""}"
evt_89dc6116bcad4a46,subscription,sub_7d44eb1d2c61491c,cust_180b1bd629c54988,subscription.created,499,INR,2026-08-21T11:59:02.788527,"{""plan"": ""plan_basic""}"
evt_90d302d4613344e9,subscription,sub_9d90b757ac0d4bcb,cust_fa04fc20c4304c6f,subscription.pending,1499,INR,2026-08-21T13:13:43.788527,"{""reason"": ""network_error""}"
evt_94791cc4edc54463,payment,pay_cee9033901f24688,cust_2416493153d543d9,payment.created,19999,INR,2026-08-21T16:28:20.788527,{}
evt_d641a1ab2b3e4400,payment,pay_cee9033901f24688,cust_2416493153d543d9,payment.authorized,19999,INR,2026-08-21T16:28:30.788527,{}
evt_52d2e5b8f79b425e,payment,pay_cee9033901f24688,cust_2416493153d543d9,payment.captured,19999,INR,2026-08-21T16:28:35.788527,{}
evt_403d25c244af46c0,subscription,sub_6e56e1cef70b415f,cust_648d41a9227e4e6f,subscription.created,499,INR,2026-08-21T16:59:36.788527,"{""plan"": ""plan_basic""}"
evt_08e17db90e034517,subscription,sub_04bc4358eecf42fd,cust_bdae09b0e0e448b0,subscription.created,1499,INR,2026-08-21T17:42:20.788527,"{""plan"": ""plan_pro""}"
evt_ba9609f1ca5b426a,checkout,chk_93f1710db1414b57,cust_1e5888323b8046b4,checkout.created,2499,INR,2026-08-21T18:17:47.788527,{}
evt_aae29b9c585e4766,checkout,chk_93f1710db1414b57,cust_1e5888323b8046b4,checkout.abandoned,2499,INR,2026-08-21T18:36:47.788527,{}
evt_f48502dce24d4484,payment,pay_1d7269a2ec014cff,cust_e8aee4faf3904724,payment.created,499,INR,2026-08-21T19:09:00.788527,{}
evt_722b02164a604526,payment,pay_1d7269a2ec014cff,cust_e8aee4faf3904724,payment.failed,499,INR,2026-08-21T19:09:17.788527,"{""reason"": ""gateway_failure""}"
evt_da4e8b89f9394592,subscription,sub_714eab75aa3c4465,cust_4a98abc09c464fbc,subscription.created,4999,INR,2026-08-21T20:13:33.788527,"{""plan"": ""plan_business""}"
evt_b9f15c58f24d4196,subscription,sub_9916df487a614027,cust_2022604ccef64b86,subscription.pending,1499,INR,2026-08-21T20:46:29.788527,"{""reason"": ""expired_card""}"
evt_2078e5213e334905,payment,pay_ac561f1062cf4f82,cust_8da17a1e673b4190,payment.created,499,INR,2026-08-21T21:52:11.788527,{}
evt_09cedcf54f0341af,payment,pay_ac561f1062cf4f82,cust_8da17a1e673b4190,payment.authorized,499,INR,2026-08-21T21:52:21.788527,{}
evt_d04c2047c21b41a9,payment,pay_ac561f1062cf4f82,cust_8da17a1e673b4190,payment.captured,499,INR,2026-08-21T21:52:25.788527,{}
evt_2c17a5ff1c044365,subscription,sub_aec372b2cb06439b,cust_1710a94bf83644ed,subscription.created,1499,INR,2026-08-21T23:05:08.788527,"{""plan"": ""plan_pro""}"
evt_14abb5efaece4935,subscription,sub_c5c2e914f2b0425a,cust_d29ae75ab38a4062,subscription.created,4999,INR,2026-08-22T02:58:03.788527,"{""plan"": ""plan_business""}"
evt_7df2f0aea5b147a6,subscription,sub_e43bef5754484871,cust_d06f46d540b54ac3,subscription.created,4999,INR,2026-08-22T05:07:01.788527,"{""plan"": ""plan_business""}"
evt_52d150a6b2954b7a,payment,pay_398cb82f003e4fd6,cust_0decee9389ad40e6,payment.created,4999,INR,2026-08-22T06:07:24.788527,{}
evt_8e13f01e78614c78,payment,pay_398cb82f003e4fd6,cust_0decee9389ad40e6,payment.authorized,4999,INR,2026-08-22T06:07:30.788527,{}
evt_adf2c483cf66411d,payment,pay_398cb82f003e4fd6,cust_0decee9389ad40e6,payment.captured,4999,INR,2026-08-22T06:07:33.788527,{}
evt_52b4ab54f3f84a50,subscription,sub_9f04a76ce3e84f99,cust_e21b04e4e9654e21,subscription.created,4999,INR,2026-08-22T07:43:24.788527,"{""plan"": ""plan_business""}"
evt_507832cfaaee40ab,payment,pay_56b3a3ad079b4728,cust_9d0a1ba460b44a76,payment.created,499,INR,2026-08-22T09:59:42.788527,{}
evt_0baa16a7add54ff4,payment,pay_56b3a3ad079b4728,cust_9d0a1ba460b44a76,payment.authorized,499,INR,2026-08-22T09:59:45.788527,{}
evt_b32f821a9b614bfc,payment,pay_56b3a3ad079b4728,cust_9d0a1ba460b44a76,payment.captured,499,INR,2026-08-22T09:59:47.788527,{}
evt_aaa246498b7b4458,subscription,sub_dde22383dcbf40e5,cust_2673cf5c72eb4eea,subscription.created,1499,INR,2026-08-22T10:45:12.788527,"{""plan"": ""plan_pro""}"
evt_ccd1f8bcb31647dc,payment,pay_d56e4f9951f64e6b,cust_8ab27c13c1794b4a,payment.created,2499,INR,2026-08-22T11:28:30.788527,{}
evt_1f4134e4d1354c41,payment,pay_d56e4f9951f64e6b,cust_8ab27c13c1794b4a,payment.authorized,2499,INR,2026-08-22T11:28:40.788527,{}
evt_3d05bcaa777649db,payment,pay_d56e4f9951f64e6b,cust_8ab27c13c1794b4a,payment.captured,2499,INR,2026-08-22T11:28:43.788527,{}
evt_41fc2a2eae3b4e5d,payment,pay_e7d7671868c4427e,cust_51e06e8e8ca8476a,payment.created,2499,INR,2026-08-22T12:23:59.788527,{}
evt_9627f95b37934195,payment,pay_e7d7671868c4427e,cust_51e06e8e8ca8476a,payment.authorized,2499,INR,2026-08-22T12:24:04.788527,{}
evt_2685a8c813c648ea,payment,pay_e7d7671868c4427e,cust_51e06e8e8ca8476a,payment.captured,2499,INR,2026-08-22T12:24:05.788527,{}
evt_8c4d4a3c7c3d4bf8,subscription,sub_7e796eba891a408c,cust_31d470848d504be8,subscription.halted,4999,INR,2026-08-22T13:14:47.788527,{}
evt_e90b29a0d31544c2,subscription,sub_2a67f95f7bb940e9,cust_41d0947faf7543d9,subscription.created,1499,INR,2026-08-22T13:27:58.788527,"{""plan"": ""plan_pro""}"
evt_5016a98792724481,checkout,chk_e5ceeb83807f4065,cust_394605899d5d4db7,checkout.created,999,INR,2026-08-22T15:45:43.788527,{}
evt_b86dc9e09bc446c2,checkout,chk_e5ceeb83807f4065,cust_394605899d5d4db7,checkout.completed,999,INR,2026-08-22T15:47:39.788527,{}
evt_6c51abe4771a49da,subscription,sub_543f867d72ec4a8b,cust_af99e9041ec444f5,subscription.created,1499,INR,2026-08-22T16:50:06.788527,"{""plan"": ""plan_pro""}"
evt_3325c2744cfa4677,checkout,chk_c7604dd06f0b4f03,cust_9a8b95596e58437d,checkout.created,499,INR,2026-08-22T20:05:24.788527,{}
evt_b53daf4f56e24d9d,payment,pay_e50ab38cb1fa408d,cust_e8aee4faf3904724,payment.created,2499,INR,2026-08-22T20:05:29.788527,{}
evt_bcf05f77f3c54fce,payment,pay_e50ab38cb1fa408d,cust_e8aee4faf3904724,payment.authorized,2499,INR,2026-08-22T20:05:38.788527,{}
evt_ef58bbd887644c15,payment,pay_e50ab38cb1fa408d,cust_e8aee4faf3904724,payment.captured,2499,INR,2026-08-22T20:05:39.788527,{}
evt_aab4ad0762db435b,checkout,chk_c7604dd06f0b4f03,cust_9a8b95596e58437d,checkout.completed,499,INR,2026-08-22T20:06:27.788527,{}
evt_ccfb2f7f7ab54d59,payment,pay_a6bd29c1a33440d0,cust_2e9148932561447e,payment.created,1499,INR,2026-08-22T22:04:38.788527,{}
evt_2a2cee1b48b64c89,payment,pay_a6bd29c1a33440d0,cust_2e9148932561447e,payment.authorized,1499,INR,2026-08-22T22:04:44.788527,{}
evt_4a56dfdd9a11494a,payment,pay_a6bd29c1a33440d0,cust_2e9148932561447e,payment.captured,1499,INR,2026-08-22T22:04:48.788527,{}
evt_1b1d575c87744847,subscription,sub_5c1dfa6425434aef,cust_bada2daed92440e9,subscription.pending,1499,INR,2026-08-22T22:44:16.788527,"{""reason"": ""expired_card""}"
evt_3fdb9ccdf65b4dad,payment,pay_26c7f667c57a4ccd,cust_a57d798bed6a4db9,payment.created,499,INR,2026-08-23T00:02:51.788527,{}
evt_91c103674da34ad4,payment,pay_26c7f667c57a4ccd,cust_a57d798bed6a4db9,payment.authorized,499,INR,2026-08-23T00:02:55.788527,{}
evt_1fdf9944ed6a4939,payment,pay_26c7f667c57a4ccd,cust_a57d798bed6a4db9,payment.captured,499,INR,2026-08-23T00:03:00.788527,{}
evt_07dff6e1bf104d0e,payment,pay_218f441d228d40db,cust_d29ae75ab38a4062,payment.created,1499,INR,2026-08-23T00:55:14.788527,{}
evt_80366536b2e04d37,payment,pay_218f441d228d40db,cust_d29ae75ab38a4062,payment.authorized,1499,INR,2026-08-23T00:55:23.788527,{}
evt_1a2387bb3fa942d7,payment,pay_218f441d228d40db,cust_d29ae75ab38a4062,payment.captured,1499,INR,2026-08-23T00:55:28.788527,{}
evt_c4de95af56d047b8,payment,pay_0be66418d4c54851,cust_648d41a9227e4e6f,payment.created,999,INR,2026-08-23T01:05:38.788527,{}
evt_1f9d570288ff400a,payment,pay_0be66418d4c54851,cust_648d41a9227e4e6f,payment.authorized,999,INR,2026-08-23T01:05:44.788527,{}
evt_10ee1d5e10e04ce9,payment,pay_0be66418d4c54851,cust_648d41a9227e4e6f,payment.captured,999,INR,2026-08-23T01:05:49.788527,{}
evt_48ac7696bfd743ce,checkout,chk_fe6ebc55fdef415d,cust_33f6d655132e42eb,checkout.created,19999,INR,2026-08-23T03:09:21.788527,{}
evt_0391fe9a77804070,checkout,chk_fe6ebc55fdef415d,cust_33f6d655132e42eb,checkout.completed,19999,INR,2026-08-23T03:11:03.788527,{}
evt_cdef6a7eb9c0492f,subscription,sub_dde22383dcbf40e5,cust_2673cf5c72eb4eea,subscription.pending,1499,INR,2026-08-23T03:37:11.788527,"{""reason"": ""insufficient_funds""}"
evt_e0df7e37d64141ad,payment,pay_7b7bad4a334b42e1,cust_d2c42d5b7ed84845,payment.created,9999,INR,2026-08-23T07:32:38.788527,{}
evt_368f539bc60c41aa,payment,pay_7b7bad4a334b42e1,cust_d2c42d5b7ed84845,payment.authorized,9999,INR,2026-08-23T07:32:48.788527,{}
evt_ab5212d8279c4c4c,payment,pay_7b7bad4a334b42e1,cust_d2c42d5b7ed84845,payment.captured,9999,INR,2026-08-23T07:32:51.788527,{}
evt_3747bc0299e64751,payment,pay_47529f1fe8e34380,cust_f75d32bf52ec4cf5,payment.created,2499,INR,2026-08-23T09:35:39.788527,{}
evt_895d937db98c409e,payment,pay_47529f1fe8e34380,cust_f75d32bf52ec4cf5,payment.authorized,2499,INR,2026-08-23T09:35:44.788527,{}
evt_7630a004a9504198,payment,pay_47529f1fe8e34380,cust_f75d32bf52ec4cf5,payment.captured,2499,INR,2026-08-23T09:35:49.788527,{}
evt_7b55d48cab4e41c8,payment,pay_b424876fbaf2426f,cust_23b5d1b750d64aeb,payment.created,499,INR,2026-08-23T11:38:26.788527,{}
evt_f5ba501a45da442a,payment,pay_b424876fbaf2426f,cust_23b5d1b750d64aeb,payment.failed,499,INR,2026-08-23T11:38:45.788527,"{""reason"": ""account_closed""}"
evt_f37244c349e341df,payment,pay_32961a1a053748bd,cust_8426b2a6834e4e3b,payment.created,2499,INR,2026-08-23T13:03:32.788527,{}
evt_81e8385b83484b6c,payment,pay_32961a1a053748bd,cust_8426b2a6834e4e3b,payment.authorized,2499,INR,2026-08-23T13:03:39.788527,{}
evt_aca756ee83b846a4,payment,pay_32961a1a053748bd,cust_8426b2a6834e4e3b,payment.captured,2499,INR,2026-08-23T13:03:44.788527,{}
evt_c2b97c3314c14072,payment,pay_6f6d90598a93429f,cust_6b6dc9d70ad64495,payment.created,499,INR,2026-08-23T14:52:58.788527,{}
evt_ce70da2e18184ede,payment,pay_6f6d90598a93429f,cust_6b6dc9d70ad64495,payment.authorized,499,INR,2026-08-23T14:53:01.788527,{}
evt_79ca5bc509974214,payment,pay_6f6d90598a93429f,cust_6b6dc9d70ad64495,payment.captured,499,INR,2026-08-23T14:53:02.788527,{}
evt_284541345f4c4b69,payment,pay_511b7055ae864cb6,cust_33f6d655132e42eb,payment.created,4999,INR,2026-08-23T17:41:59.788527,{}
evt_37c8d9c29a1e4a9a,payment,pay_511b7055ae864cb6,cust_33f6d655132e42eb,payment.authorized,4999,INR,2026-08-23T17:42:02.788527,{}
evt_54eba0cdfc624e46,payment,pay_511b7055ae864cb6,cust_33f6d655132e42eb,payment.captured,4999,INR,2026-08-23T17:42:07.788527,{}
evt_87f5ecb85f4c4939,payment,pay_db511284a7304284,cust_b4d4044fa3c74933,payment.created,19999,INR,2026-08-23T19:10:41.788527,{}
evt_c140425a94964750,payment,pay_db511284a7304284,cust_b4d4044fa3c74933,payment.failed,19999,INR,2026-08-23T19:11:10.788527,"{""reason"": ""insufficient_funds""}"
evt_96ec041c86444f49,payment,pay_0eab01dba2aa448d,cust_826f3e6850d743de,payment.created,999,INR,2026-08-23T20:16:46.788527,{}
evt_fbce343faecf4cc8,payment,pay_0eab01dba2aa448d,cust_826f3e6850d743de,payment.authorized,999,INR,2026-08-23T20:16:56.788527,{}
evt_47f5877255bb4e02,payment,pay_0eab01dba2aa448d,cust_826f3e6850d743de,payment.captured,999,INR,2026-08-23T20:16:58.788527,{}
evt_94dc00d8b0bb4998,checkout,chk_7ac3b8fc482e4a4c,cust_59faf58c22924d8a,checkout.created,1499,INR,2026-08-24T01:37:59.788527,{}
evt_38392b74c748423e,checkout,chk_7ac3b8fc482e4a4c,cust_59faf58c22924d8a,checkout.abandoned,1499,INR,2026-08-24T01:43:59.788527,{}
evt_a16f7e96ca824822,payment,pay_075959a0e41044fa,cust_f422dc20ecea46f0,payment.created,2499,INR,2026-08-24T04:21:47.788527,{}
evt_a1ec1733492842c9,payment,pay_075959a0e41044fa,cust_f422dc20ecea46f0,payment.failed,2499,INR,2026-08-24T04:22:22.788527,"{""reason"": ""insufficient_funds""}"
evt_580f97a551c74f03,checkout,chk_e299cf6dd3e74dd2,cust_1710a94bf83644ed,checkout.created,999,INR,2026-08-24T04:46:33.788527,{}
evt_48464243fc534851,checkout,chk_e299cf6dd3e74dd2,cust_1710a94bf83644ed,checkout.completed,999,INR,2026-08-24T04:47:33.788527,{}
evt_b45b1bde324f4248,payment,pay_4306a3889f7b46a1,cust_ca5aab22db5343d9,payment.created,999,INR,2026-08-24T06:17:03.788527,{}
evt_c4285e5b54504c04,payment,pay_4306a3889f7b46a1,cust_ca5aab22db5343d9,payment.authorized,999,INR,2026-08-24T06:17:11.788527,{}
evt_47194b7db38c4d3b,payment,pay_4306a3889f7b46a1,cust_ca5aab22db5343d9,payment.captured,999,INR,2026-08-24T06:17:12.788527,{}
evt_62d0839b031842b9,payment,pay_edca0dca7c5f4685,cust_bab775145d814dbb,payment.created,2499,INR,2026-08-24T09:29:40.788527,{}
evt_62a2ab4325b140f0,payment,pay_edca0dca7c5f4685,cust_bab775145d814dbb,payment.authorized,2499,INR,2026-08-24T09:29:44.788527,{}
